Character	Modifier	Context
Mr. Yates	afraid	Our company is now so dispersed , from the Crawfords being gone home , that nothing more can be done to - night ; but if you will give us the honour of your company to - morrow evening , I should not be afraid of the result . 
Mr. Yates	man	He was not a man to be endured but for his children ’s sake , and he might be thankful to his fair daughter Julia that Mr. Yates did yet mean to stay a few days longer under his roof . 
Mr. Yates	thankful	He was not a man to be endured but for his children ’s sake , and he might be thankful to his fair daughter Julia that Mr. Yates did yet mean to stay a few days longer under his roof . 
Mrs. Price	better	She spoke of her farther as somewhat delicate and puny , but was sanguine in the hope of her being materially better for change of air . 
Mrs. Price	afraid	And now I am afraid Campbell will be here before there is time to dress a steak , and we have no butcher at hand . 
Mrs. Price	sure	“ Her year ! ” cried Mrs. Price ; “ I am sure I hope I shall be rid of her before she has staid a year , for that will not be up till November . 
Mrs. Price	difficult	And yet I do not think I am a very difficult mistress to please ; and I am sure the place is easy enough , 
Mrs. Price	sure	And yet I do not think I am a very difficult mistress to please ; and I am sure the place is easy enough , 
Mrs. Price	dead	she could but just speak to be heard , and she said so prettily , ‘ Let sister Susan have my knife , mama , when I am dead and buried . 
Mrs. Price	unkind	Mrs. Price was not unkind ; but , instead of gaining on her affection and confidence , and becoming more and more dear , her daughter never met with greater kindness from her than on the first day of her arrival . 
Mrs. Price	fond	She was fond of her sons , especially of William , but Betsey was the 
Mrs. Price	manager	She was a manager by necessity , without any of Mrs. Norris ’s inclination for it , or any of her activity . 
Mrs. Price	sure	, I am sure I have spoke at least a dozen times ; have not I , Betsey ? 
Dr. Grant	contented	It delighted Mrs. Grant to keep them both with her , and Dr. Grant was exceedingly well contented to have it so : a talking pretty young woman like Miss Crawford is always pleasant society to an indolent , stay - at - home man ; and Mr. Crawford ’s being his guest was an excuse for drinking claret every day 
Dr. Grant	kind	And though Dr. Grant is most kind and obliging to me , and though he is really a gentleman , and , I dare say , a good scholar and clever , and often preaches good sermons , and is very respectable , _ I _ see him to be an indolent , selfish _ bon _ _ vivant _ , who must have his palate consulted in everything ; who will not stir a finger for the convenience of any one ; and who , moreover , if the cook makes a blunder , is out of humour with his excellent wife . 
Dr. Grant	obliging	And though Dr. Grant is most kind and obliging to me , and though he is really a gentleman , and , I dare say , a good scholar and clever , and often preaches good sermons , and is very respectable , _ I _ see him to be an indolent , selfish _ bon _ _ vivant _ , who must have his palate consulted in everything ; who will not stir a finger for the convenience of any one ; and who , moreover , if the cook makes a blunder , is out of humour with his excellent wife . 
Dr. Grant	gentleman	And though Dr. Grant is most kind and obliging to me , and though he is really a gentleman , and , I dare say , a good scholar and clever , and often preaches good sermons , and is very respectable , _ I _ see him to be an indolent , selfish _ bon _ _ vivant _ , who must have his palate consulted in everything ; who will not stir a finger for the convenience of any one ; and who , moreover , if the cook makes a blunder , is out of humour with his excellent wife . 
Dr. Grant	good	And though Dr. Grant is most kind and obliging to me , and though he is really a gentleman , and , I dare say , a good scholar and clever , and often preaches good sermons , and is very respectable , _ I _ see him to be an indolent , selfish _ bon _ _ vivant _ , who must have his palate consulted in everything ; who will not stir a finger for the convenience of any one ; and who , moreover , if the cook makes a blunder , is out of humour with his excellent wife . 
Dr. Grant	vivant	And though Dr. Grant is most kind and obliging to me , and though he is really a gentleman , and , I dare say , a good scholar and clever , and often preaches good sermons , and is very respectable , _ I _ see him to be an indolent , selfish _ bon _ _ vivant _ , who must have his palate consulted in everything ; who will not stir a finger for the convenience of any one ; and who , moreover , if the cook makes a blunder , is out of humour with his excellent wife . 
