Character	Modifier	Context
Isabella Knightley	much	There was too much domestic happiness in his brother 's house ; woman wore too amiable a form in it ; Isabella was too much like Emma -- differing only in those striking inferiorities , which always brought the other in brilliancy before him , for much to have been done , even had his time been longer.--He had stayed on , however , vigorously , day after day -- till this very morning 's post had conveyed the history of Jane Fairfax.--Then , with the gladness which must be felt , nay , which he did not scruple to feel , having never believed Frank Churchill to be at all deserving Emma , was there so much fond solicitude , so much keen anxiety for her , that he could stay no longer . He had ridden home through the rain ; and had walked up directly after dinner , to see how this sweetest and best of all creatures , faultless in spite of all her faults , bore the discovery . 
Isabella Knightley	observer	Isabella sent quite as good an account of her visitor as could be expected ; on her first arrival she had thought her out of spirits , which appeared perfectly natural , as there was a dentist to be consulted ; but , since that business had been over , she did not appear to find Harriet different from what she had known her before.-- Isabella , to be sure , was no very quick observer ; yet if Harriet had not been equal to playing with the children , it would not have escaped her . 
Isabella Knightley	woman	Mrs. John Knightley was a pretty , elegant little woman , of gentle , quiet manners , and a disposition remarkably amiable and affectionate ; wrapt up in her family ; a devoted wife , a doating mother , and so tenderly attached to her father and sister that , but for these higher ties , a warmer love might have seemed impossible . 
Isabella Knightley	woman	She was not a woman of strong understanding or any quickness ; and with this resemblance of her father , she inherited also much of his constitution ; was delicate in her own health , over - careful of that of her children , had many fears and many nerves , and was as fond of her own Mr. Wingfield in town as her father could be of Mr. Perry . They were alike too , in a general benevolence of temper , and a strong habit of regard for every old acquaintance . 
Isabella Knightley	delighted	Mrs. John Knightley was delighted to be of use ; any thing of ill health was a recommendation to her -- and though not so fond of a dentist as of a Mr. Wingfield , she was quite eager to have Harriet under her care.--When it was thus settled on her sister 's side , Emma proposed it to her friend , and found her very persuadable.-- Harriet was to go ; she was invited for at least a fortnight ; she was to be conveyed in Mr. Woodhouse 's carriage.--It was all arranged , it was all completed , and Harriet was safe in Brunswick Square . 
Isabella Knightley	eager	Mrs. John Knightley was delighted to be of use ; any thing of ill health was a recommendation to her -- and though not so fond of a dentist as of a Mr. Wingfield , she was quite eager to have Harriet under her care.--When it was thus settled on her sister 's side , Emma proposed it to her friend , and found her very persuadable.-- Harriet was to go ; she was invited for at least a fortnight ; she was to be conveyed in Mr. Woodhouse 's carriage.--It was all arranged , it was all completed , and Harriet was safe in Brunswick Square . 
Mr. Perry	man	Mr. Perry was an intelligent , gentlemanlike man , whose frequent visits were one of the comforts of Mr. Woodhouse 's life ; and upon being applied to , he could not but acknowledge ( though it seemed rather against the bias of inclination ) that wedding - cake might certainly disagree with many -- perhaps with most people , unless taken moderately . 
Mr. Perry	sure	Mr. Perry could not quite understand him , but he was very sure there must 
Mr. Perry	bilious	Poor Perry is bilious , and he has not time to take care of himself -- he tells me he has not time to take care of himself -- which is very sad -- but he is always wanted all round the country . 
Mr. Perry	pleased	"He will be so pleased to see my little ones . "" "" I hope he will be here to - morrow , for I have a question or two to ask him about myself of some consequence . "
Mr. Perry	liberal	If Jane does not get well soon , we will call in Mr. Perry . The expense shall not be thought of ; and though he is so liberal , and so fond of Jane that I dare say he would not mean to charge any thing for attendance , we could not suffer it to be so , you know . He has a wife and family to maintain , and is not to be giving away his time . 
Mr. Perry	fond	If Jane does not get well soon , we will call in Mr. Perry . The expense shall not be thought of ; and though he is so liberal , and so fond of Jane that I dare say he would not mean to charge any thing for attendance , we could not suffer it to be so , you know . He has a wife and family to maintain , and is not to be giving away his time . 
Mr. Perry	sort	""" Sir , "" said Mr. Woodhouse , rather warmly , "" you are very much mistaken if you suppose Mr. Perry to be that sort of character . "
Mr. Perry	concerned	"Mr. Perry is extremely concerned when any of us are ill . But I do not understand how the room at the Crown can be safer for you than your father 's house . "" "" From the very circumstance of its being larger , sir . "
Mr. Perry	uneasy	Her health seemed for the moment completely deranged-- appetite quite gone -- and though there were no absolutely alarming symptoms , nothing touching the pulmonary complaint , which was the standing apprehension of the family , Mr. Perry was uneasy about her . 
Mrs. Bates	afraid	You need not be afraid of unwholesome preserves here . 
Mrs. Bates	able	Her father 's comfort was amply secured , Mrs. Bates as well as Mrs. Goddard being able to come ; and her last pleasing duty , before she left the house , was to pay her respects to them as they sat together after dinner ; and while her father was fondly noticing the beauty of her dress , to make the two ladies all the amends in her power , by helping them to large slices of cake and full glasses of wine , for whatever unwilling self - denial his care of their constitution might have obliged them to practise during the meal.--She had provided a plentiful dinner for them ; she wished she could know that they had been allowed to eat it . 
Mrs. Bates	able	The appearance of the little sitting - room as they entered , was tranquillity itself ; Mrs. Bates , deprived of her usual employment , slumbering on one side of the fire , Frank Churchill , at a table near her , most deedily occupied about her spectacles , and Jane Fairfax , standing with her back to them , intent on her pianoforte . Busy as he was , however , the young man was yet able to shew a most happy countenance on seeing Emma again . 
