Character	Assertion
John Knightley	well aware of the nearly equal importance of the two recommendations to Mr. Woodhouse 's mind.--It was agreed upon , as what was to be ; and every body by whom he was used to be guided assuring him that it would be for his happiness ; and having some feelings himself which almost admitted it , he began to think that some time or other-- in another year or two , perhaps -- it might not be so very bad if the marriage did take place . Mrs. Weston was acting no part , feigning no feelings in all that she said to him in favour of the event.--She had been extremely surprized , never more so , than when Emma first opened the affair to her ; but she saw in it only increase of happiness to all , and had no scruple in urging him to the utmost.--She had such a regard for Mr. Knightley , as to think he deserved even her dearest Emma ; and it was in every respect so proper , suitable , and unexceptionable a connexion , and in one respect , one point of the highest importance , so peculiarly eligible , so singularly fortunate , that now it seemed as if Emma could not safely have attached herself to any other creature , and that she had herself been the stupidest of beings in not having thought of it , and wished it long ago.--How very few of those men in a rank of life to address Emma would have renounced their own home for Hartfield ! And who but Mr. Knightley could know and bear with Mr. Woodhouse , so as to make such an arrangement desirable!-- The difficulty of disposing of poor Mr. Woodhouse had been always felt in her husband 's plans and her own , for a marriage between Frank and Emma .
John Knightley	"Mr. Elton cared little about it , compared with his wife ; he only hoped "" the young lady 's pride would now be contented ; "" and supposed "" she had always meant to catch Knightley if she could ; "" and , on the point of living at Hartfield , could daringly exclaim , "" Rather he than I!""-- But Mrs. Elton was very much discomposed indeed.--""Poor Knightley !"
John Knightley	Emma shall be an angel , and I will keep my spleen to myself till Christmas brings John and Isabella . John loves Emma with a reasonable and therefore not a blind affection , and Isabella always thinks as he does ; except when he is not quite frightened enough about the children .
John Knightley	He went to town on business three days ago , and I got him to take charge of some papers which I was wanting to send to John.--He delivered these papers to John , at his chambers , and was asked by him to join their party the same evening to Astley 's . They were going to take the two eldest boys to Astley 's .
John Knightley	The party was to be our brother and sister , Henry , John -- and Miss Smith .
John Knightley	"She could only give him a look ; but it was such a look as she thought must restore him to his senses , and then left the sofa , removing to a seat by her sister , and giving her all her attention . She had not time to know how Mr. Elton took the reproof , so rapidly did another subject succeed ; for Mr. John Knightley now came into the room from examining the weather , and opened on them all with the information of the ground being covered with snow , and of its still snowing fast , with a strong drifting wind ; concluding with these words to Mr. Woodhouse : "" This will prove a spirited beginning of your winter engagements , sir ."
John Knightley	""" I admired your resolution very much , sir , "" said he , "" in venturing out in such weather , for of course you saw there would be snow very soon ."
John Knightley	I admired your spirit ; and I dare say we shall get home very well .
John Knightley	I dare say we shall be all safe at Hartfield before midnight .
John Knightley	The horror of being blocked up at Randalls , while her children were at Hartfield , was full in her imagination ; and fancying the road to be now just passable for adventurous people , but in a state that admitted no delay , she was eager to have it settled , that her father and Emma should remain at Randalls , while she and her husband set forward instantly through all the possible accumulations of drifted snow that might impede them .
John Knightley	""" You had better order the carriage directly , my love , "" said she ; "" I dare say we shall be able to get along , if we set off directly ; and if we do come to any thing very bad , I can get out and walk ."
John Knightley	Miss Smith!--I never thought of Miss Smith in the whole course of my existence -- never paid her any attentions , but as your friend : never cared whether she were dead or alive , but as your friend .
John Knightley	If she has fancied otherwise , her own wishes have misled her , and I am very sorry -- extremely sorry -- But , Miss Smith , indeed!--Oh ! Miss Woodhouse ! who can think of Miss Smith , when Miss Woodhouse is near !
John Knightley	No , upon my honour , there is no unsteadiness of character .
John Knightley	I have thought only of you .
John Knightley	I protest against having paid the smallest attention to any one else .
John Knightley	Every thing that I have said or done , for many weeks past , has been with the sole view of marking my adoration of yourself .
John Knightley	No!--(in an accent meant to be insinuating)--I am sure you have seen and understood me .
John Knightley	As to myself , I am very sorry that you should have been giving way to any feelings-- Nothing could be farther from my wishes -- your attachment to my friend Harriet -- your pursuit of her , ( pursuit , it appeared , ) gave me great pleasure , and I have been very earnestly wishing you success : but had I supposed that she were not your attraction to Hartfield , I should certainly have thought you judged ill in making your visits so frequent .
John Knightley	Am I to believe that you have never sought to recommend yourself particularly to Miss Smith?--that you have never thought seriously of her ?
