Character	Assertion
Mrs. Grant	When Anderson first introduced me to his family , about two years ago , his sister was not _ out _ , and I could not get her to speak to me .
Mrs. Grant	I sat there an hour one morning waiting for Anderson , with only her and a little girl or two in the room , the governess being sick or run away , and the mother in and out every moment with letters of business , and I could hardly get a word or a look from the young lady — nothing like a civil answer — she screwed up her mouth , and turned from me with such an air ! I did not see her again for a twelvemonth .
Mrs. Grant	She was then _ out _ .
Mrs. Grant	I met her at Mrs. Holford ’s , and did not recollect her .
Mrs. Grant	She came up to me , claimed me as an acquaintance , stared me out of countenance ; and talked and laughed till I did not know which way to look .
Mrs. Grant	I felt that I must be the jest of the room at the time , and Miss Crawford , it is plain , has heard the story .
Mrs. Grant	“ And a very pretty story it is , and with more truth in it , I dare say , than does credit to Miss Anderson .
Mrs. Grant	I do not know where the error lies .
Mrs. Grant	I do not pretend to set people right , but I do see that they are often wrong . ”
Mrs. Grant	The close bonnet and demure air you describe so well ( and nothing was ever juster ) , tell one what is expected ; but I got into a dreadful scrape last year from the want of them .
Mrs. Grant	— you have heard me speak of Sneyd , Edmund — his father , and mother , and sisters , were there , all new to me .
Mrs. Grant	I made my bow in form ; and as Mrs. Sneyd was surrounded by men , attached myself to one of her daughters , walked by her side all the way home , and made myself as agreeable as I could ; the young lady perfectly easy in her manners , and as ready to talk as to listen .
Mrs. Grant	I had not a suspicion that I could be doing anything wrong .
Mrs. Grant	They looked just the same : both well - dressed , with veils and parasols like other girls ; but I afterwards found that I had been giving all my attention to the youngest , who was not _ out _ , and had most excessively offended the eldest .
Mrs. Grant	Miss Augusta ought not to have been noticed for the next six months ; and Miss Sneyd , I believe , has never forgiven me .
Mrs. Grant	Though I have no younger sister , I feel for her .
Mrs. Grant	But now I must be satisfied about Miss Price .
Mrs. Grant	Does she dine out every where , as well as at my sister ’s ? ” “ No , ” replied Edmund ; “ I do not think she has ever been to a ball .
Mrs. Norris	Mrs. Norris , on quitting the Parsonage
Mrs. Norris	In the fullness of his belief that such a thing must be , he mentioned its probability to his wife ; and the first time of the subject ’s occurring to her again happening to be when Fanny was present , she calmly observed to her , “ So , Fanny , you are going to leave us , and live with my sister .
Mrs. Norris	She had never received kindness from her aunt Norris , and could not love her .
Mrs. Norris	“ Yes , I dare say you will ; _ that ’s _ natural enough .
Mrs. Norris	I suppose you have had as little to vex you since you came into this house as any creature in the world . ”
Mrs. Norris	“ No , my dear ; I hope not .
Mrs. Norris	I have always found you a very good girl . ”
Mrs. Norris	“ Never , my dear ; but you are sure of a comfortable home .
Mrs. Norris	“ Cousin , ” said she , “ something is going to happen which I do not like at all ; and though you have often persuaded me into being reconciled to things that I disliked at first , you will not be able to do it now .
Mrs. Norris	“ Well , Fanny , and if the plan were not unpleasant to you , I should call it an excellent one . ”
Mrs. Norris	My aunt is acting like a sensible woman in wishing for you .
Mrs. Norris	She is choosing a friend and companion exactly where she ought , and I am glad her love of money does not interfere .
Mrs. Norris	I hope it does not distress you very much , Fanny ? ”
Mrs. Norris	“ I can say nothing for her manner to you as a child ; but it was the same with us all , or nearly so .
Mrs. Norris	But you are now of an age to be treated better ; I think she is behaving better already ; and when you are her only companion , you _ must _ be important to her .
Mrs. Norris	“ As to your foolishness and awkwardness , my dear Fanny , believe me , you never have a shadow of either , but in using the words so improperly .
Mrs. Norris	You have good sense , and a sweet temper , and I am sure you have a grateful heart , that could never receive kindness without wishing to return it .
Mrs. Norris	I do not know any better qualifications for a friend and companion . ”
Mrs. Norris	cousin , if I am to go away , I shall remember your goodness to the last moment of my life . ” “ Why , indeed , Fanny , I should hope to be remembered at such a distance as the White House .
Mrs. Norris	“ I must say it , and say it with pleasure .
Mrs. Norris	Mrs. Norris is much better fitted than my mother for having the charge of you now .
Mrs. Norris	She is of a temper to do a great deal for anybody she really interests herself about , and she will force you to do justice to your natural powers . ”
